MOBILEAREA,性别,年龄,金额
安徽 合肥市,女,55.0,83007
浙江 金华市,男,37.0,83002
北京,男,30.0,83001
江苏 苏州市,女,38.0,83000
河南 商丘市,男,44.0,83000
陕西 西安市,男,29.0,83000
黑龙江 哈尔滨市,男,29.0,83000
浙江 舟山市,女,38.0,83000
广东 广州市,女,35.0,82983
山东 潍坊市,男,29.0,82974
山东 济南市,女,28.0,82957
辽宁 丹东市,女,23.0,82946
山东 东营市,女,37.0,82887
河南 郑州市,男,33.0,82857
山西 朔州市,男,34.0,82770
山东 聊城市,男,28.0,82742
江苏 徐州市,男,28.0,82722
山东 威海市,女,29.0,82720
云南 普洱市,女,26.0,82701
河南 郑州市,女,26.0,82639
广东 广州市,男,23.0,82581
山东 济南市,女,27.0,82559
湖北 黄石市,男,23.0,82557
浙江 金华市,女,40.0,82554
福建 福州市,男,36.0,82517
辽宁 盘锦市,女,25.0,82502
内蒙古 乌海市,女,30.0,82500
山西 长治市,女,23.0,82500
安徽 芜湖市,女,23.0,82482
重庆,女,30.0,82468
江苏 无锡市,女,58.0,82443
江苏 南京市,女,25.0,82437
四川 成都市,女,27.0,82430
福建 厦门市,男,28.0,82385
河北 唐山市,男,32.0,82316
四川 成都市,女,23.0,82272
四川 内江市,男,22.0,82235
广东 广州市,男,27.0,82225
上海,男,26.0,82184
河北 石家庄市,男,32.0,82181
安徽 阜阳市,男,25.0,82162
内蒙古 巴彦淖尔市,男,25.0,82161
广东 佛山市,男,38.0,82150
上海,女,29.0,82138
广东 深圳市,男,32.0,82128
吉林 长春市,女,36.0,82115
福建 龙岩市,男,39.0,82101
广东 广州市,男,49.0,82091
河南 郑州市,男,25.0,82082
北京,女,34.0,82082
安徽 合肥市,女,40.0,82081
北京,女,60.0,82081
河北 唐山市,男,37.0,82055
河南 信阳市,男,27.0,82045
上海,男,42.0,82025
上海,男,25.0,82023
黑龙江 大庆市,男,33.0,82011
北京,女,41.0,82008
山东 济南市,男,31.0,82006
浙江 杭州市,男,24.0,82000
江西 九江市,男,50.0,82000
河南 郑州市,女,38.0,82000
河南 郑州市,男,42.0,82000
江西 吉安市,男,50.0,82000
四川 成都市,女,24.0,82000
广东 广州市,女,21.0,81991
陕西 西安市,男,18.0,81959
山东 青岛市,男,28.0,81936
山东 青岛市,男,27.0,81862
广东 深圳市,男,28.0,81849
江苏 淮安市,女,29.0,81790
上海,女,34.0,81782
广东 佛山市,男,28.0,81712
安徽 马鞍山市,女,23.0,81701
江苏 无锡市,男,27.0,81693
北京,男,37.0,81602
辽宁 沈阳市,男,27.0,81584
河南 郑州市,男,48.0,81581
山东 青岛市,女,50.0,81564
广东 东莞市,女,29.0,81526
云南 昆明市,男,27.0,81501
山东 东营市,男,30.0,81500
北京,男,35.0,81495
江苏 南京市,女,31.0,81481
河南 郑州市,男,30.0,81434
安徽 宿州市,女,26.0,81381
福建 泉州市,女,28.0,81371
内蒙古 呼和浩特市,男,45.0,81267
湖北 武汉市,女,22.0,81257
四川 成都市,女,52.0,81244
甘肃 庆阳市,女,26.0,81231
海南 海口市,男,31.0,81202
北京,女,28.0,81196
湖北 武汉市,男,32.0,81195
广东 汕头市,女,31.0,81153
河北 唐山市,男,27.0,81131
广东 韶关市,女,50.0,81110
山东 济南市,男,30.0,81109
上海,女,27.0,81107
河北 邯郸市,男,34.0,81093
河北 邯郸市,男,28.0,81089
广东 深圳市,男,26.0,81081
山东 济宁市,男,56.0,81075
山东 济南市,女,43.0,81066
上海,男,50.0,81051
浙江 杭州市,男,27.0,81042
上海,男,46.0,81040
天津,男,37.0,81033
天津,女,47.0,81032
上海,女,29.0,81026
辽宁 沈阳市,男,42.0,81010
山东 青岛市,男,42.0,81002
北京,女,34.0,81001
北京,女,38.0,81001
福建 厦门市,女,35.0,81001
江苏 南京市,女,33.0,81001
北京,女,27.0,81001
湖北 武汉市,女,30.0,81001
上海,男,44.0,81000
上海,男,34.0,80944
陕西 咸阳市,男,23.0,80932
上海,女,36.0,80928
辽宁 大连市,男,27.0,80927
北京,男,33.0,80900
福建 福州市,男,33.0,80827
内蒙古 呼和浩特市,女,28.0,80782
江苏 苏州市,女,31.0,80764
湖北 武汉市,女,39.0,80757
陕西 汉中市,男,41.0,80757
上海,男,34.0,80700
天津,男,52.0,80687
广东 广州市,男,30.0,80661
江苏 南京市,女,32.0,80613
重庆,男,34.0,80612
福建 福州市,女,38.0,80546
湖北 襄阳市,男,27.0,80527
广东 广州市,男,30.0,80502
上海,女,25.0,80460
北京,女,33.0,80433
安徽 六安市,女,36.0,80432
陕西 西安市,女,36.0,80422
上海,女,25.0,80416
湖北 十堰市,女,43.0,80403
安徽 蚌埠市,男,34.0,80403
湖南 常德市,女,42.0,80349
上海,女,22.0,80341
浙江 金华市,女,29.0,80330
辽宁 大连市,男,27.0,80316
河南 郑州市,女,27.0,80308
上海,女,40.0,80307
天津,女,48.0,80306
河南 安阳市,男,29.0,80306
广东 广州市,女,26.0,80287
北京,男,30.0,80278
广东 广州市,男,43.0,80274
北京,女,30.0,80254
湖南 衡阳市,男,38.0,80250
广东 广州市,女,27.0,80250
江苏 镇江市,男,24.0,80238
山东 济南市,男,33.0,80227
内蒙古 赤峰市,男,28.0,80213
上海,男,25.0,80213
宁夏 银川市,男,32.0,80212
广东 广州市,女,45.0,80212
浙江 温州市,女,33.0,80211
福建 福州市,男,28.0,80208
上海,女,29.0,80201
广东 广州市,男,34.0,80201
北京,女,28.0,80200
广东 深圳市,女,42.0,80196
甘肃 天水市,男,25.0,80192
广东 广州市,女,44.0,80188
上海,女,36.0,80188
福建 南平市,女,27.0,80181
广东 广州市,男,26.0,80176
广东 广州市,女,42.0,80175
广东 广州市,女,39.0,80174
广东 广州市,男,39.0,80174
广东 广州市,男,35.0,80174
广东 广州市,男,33.0,80174
广东 广州市,女,32.0,80174
广东 广州市,女,58.0,80174
广东 广州市,女,47.0,80174
广东 广州市,女,44.0,80174
广东 广州市,男,40.0,80174
广东 深圳市,女,35.0,80174
广东 广州市,女,33.0,80174
广东 广州市,女,33.0,80174
广东 广州市,男,30.0,80174
广东 广州市,女,29.0,80174
广东 广州市,女,36.0,80174
广东 广州市,女,26.0,80174
广东 广州市,男,25.0,80174
广东 广州市,男,25.0,80174
广东 广州市,女,24.0,80174
山东 烟台市,男,21.0,80174
广东 广州市,女,20.0,80174
广东 广州市,女,19.0,80174
广东 广州市,男,37.0,80174
广东 广州市,男,30.0,80174
广东 广州市,男,39.0,80174
广东 广州市,男,40.0,80174
广东 广州市,女,45.0,80174
广东 广州市,女,45.0,80174
广东 广州市,女,45.0,80174
广东 广州市,男,44.0,80174
广东 广州市,男,44.0,80174
广东 广州市,女,44.0,80174
广东 广州市,女,38.0,80174
广东 广州市,男,39.0,80174
广东 广州市,女,39.0,80174
广东 广州市,男,40.0,80174
广东 广州市,男,42.0,80174
广东 广州市,男,42.0,80174
广东 广州市,女,34.0,80174
广东 广州市,女,43.0,80174
广东 深圳市,女,44.0,80174
广东 广州市,女,44.0,80174
广东 广州市,女,43.0,80174
广东 广州市,男,44.0,80174
广东 广州市,女,43.0,80174
广东 肇庆市,男,46.0,80174
广东 广州市,男,40.0,80174
广东 广州市,男,47.0,80174
广东 广州市,女,32.0,80174
广东 广州市,女,60.0,80174
广东 广州市,女,53.0,80174
广东 深圳市,男,52.0,80174
广东 广州市,男,51.0,80174
广东 广州市,女,50.0,80174
广东 广州市,女,48.0,80174
广东 广州市,女,38.0,80174
广东 广州市,男,39.0,80174
广东 广州市,男,46.0,80174
广东 广州市,女,36.0,80174
广东 广州市,男,36.0,80174
广东 广州市,男,38.0,80174
广东 广州市,女,40.0,80174
广东 广州市,男,34.0,80174
广东 深圳市,男,42.0,80170
广东 广州市,女,37.0,80170
广东 汕头市,男,28.0,80168
四川 乐山市,男,26.0,80168
江苏 淮安市,男,34.0,80163
江苏 无锡市,男,40.0,80163
浙江 台州市,女,24.0,80145
上海,女,83.0,80131
北京,男,24.0,80131
江西 南昌市,男,43.0,80129
广东 深圳市,男,28.0,80125
上海,女,35.0,80125
北京,女,32.0,80125
四川 乐山市,女,33.0,80118
湖北 武汉市,男,35.0,80111
广东 惠州市,男,37.0,80105
北京,女,36.0,80105
上海,男,35.0,80103
广东 梅州市,男,29.0,80102
湖北 武汉市,女,22.0,80101
广东 东莞市,男,29.0,80101
山东 青岛市,女,38.0,80100
河北 邢台市,男,37.0,80100
北京,女,26.0,80100
广东 广州市,男,22.0,80100
上海,男,34.0,80098
广东 惠州市,女,35.0,80095
河北 石家庄市,男,47.0,80092
辽宁 抚顺市,男,28.0,80088
广东 广州市,女,34.0,80087
广东 广州市,男,29.0,80087
黑龙江 哈尔滨市,男,34.0,80087
四川 资阳市,男,58.0,80087
广东 佛山市,男,31.0,80086
广西 南宁市,女,25.0,80086
江苏 南通市,男,28.0,80084
上海,女,26.0,80083
甘肃 兰州市,男,27.0,80082
北京,女,35.0,80082
福建 厦门市,男,24.0,80082
上海,男,37.0,80082
辽宁 沈阳市,女,34.0,80082
黑龙江 哈尔滨市,男,33.0,80082
辽宁 沈阳市,女,36.0,80081
湖北 荆州市,女,36.0,80081
江苏 南京市,女,30.0,80081
江苏 苏州市,男,25.0,80081
河北 石家庄市,男,36.0,80081
四川 南充市,女,26.0,80081
广西 玉林市,女,36.0,80081
上海,女,26.0,80081
安徽 合肥市,女,27.0,80081
宁夏 银川市,女,27.0,80081
江苏 无锡市,女,27.0,80081
上海,女,28.0,80081
湖北 黄石市,男,35.0,80081
广东 深圳市,男,27.0,80081
江苏 南京市,女,33.0,80081
北京,女,45.0,80081
河北 石家庄市,女,28.0,80081
北京,女,38.0,80081
上海,女,29.0,80081
山东 济南市,男,39.0,80081
江苏 苏州市,男,41.0,80081
海南 海口市,男,42.0,80081
山西 太原市,女,60.0,80081
湖北 荆州市,女,33.0,80081
湖北 武汉市,女,34.0,80081
上海,女,34.0,80081
江苏 无锡市,男,41.0,80081
辽宁 丹东市,女,67.0,80081
北京,女,42.0,80081
福建 泉州市,男,36.0,80081
辽宁 抚顺市,女,27.0,80081
辽宁 大连市,女,34.0,80081
广东 广州市,女,47.0,80081
安徽 合肥市,女,31.0,80081
天津,男,31.0,80081
广东 深圳市,女,33.0,80081
云南 西双版纳傣族自治州,女,34.0,80081
上海,男,28.0,80081
四川 绵阳市,女,30.0,80081
广东 广州市,男,30.0,80081
广西 南宁市,女,29.0,80081
北京,女,32.0,80081
北京,女,29.0,80081
上海,女,29.0,80081
辽宁 沈阳市,男,33.0,80081
湖北 十堰市,男,38.0,80080
福建 福州市,女,23.0,80074
四川 成都市,男,30.0,80073
湖南 衡阳市,女,24.0,80068
安徽 合肥市,男,46.0,80055
江苏 南京市,女,33.0,80044
湖北 武汉市,男,26.0,80041
北京,女,33.0,80037
辽宁 沈阳市,男,29.0,80036
广东 珠海市,男,24.0,80030
山东 淄博市,女,54.0,80029
上海,男,44.0,80026
新疆 乌鲁木齐市,男,33.0,80026
湖南 常德市,男,43.0,80025
山东 威海市,男,43.0,80025
浙江 金华市,男,27.0,80023
江西 抚州市,男,39.0,80022
江苏 苏州市,男,35.0,80022
广西 柳州市,男,35.0,80020
江苏 苏州市,男,38.0,80020
四川 成都市,男,42.0,80019
湖北 武汉市,女,30.0,80018
四川 自贡市,男,33.0,80017
北京,女,45.0,80016
福建 福州市,男,34.0,80016
浙江 嘉兴市,女,52.0,80015
江苏 南京市,男,27.0,80015
湖南 长沙市,男,36.0,80015
浙江 绍兴市,女,33.0,80014
河北 邯郸市,女,43.0,80013
北京,男,26.0,80013
上海,男,36.0,80012
四川 成都市,男,34.0,80012
北京,男,34.0,80011
江苏 南京市,女,32.0,80011
江苏 无锡市,女,28.0,80011
河北 石家庄市,男,31.0,80011
安徽 淮南市,女,43.0,80009
山东 青岛市,男,37.0,80008
上海,女,44.0,80008
广东 东莞市,女,49.0,80008
湖北 仙桃市,男,32.0,80008
广东 广州市,男,43.0,80008
北京,男,27.0,80007
北京,男,28.0,80007
四川 成都市,男,47.0,80007
陕西 西安市,男,31.0,80007
福建 泉州市,男,32.0,80007
广东 东莞市,男,28.0,80007
重庆,男,30.0,80007
安徽 合肥市,男,28.0,80007
黑龙江 大庆市,男,35.0,80006
福建 厦门市,男,44.0,80006
安徽 合肥市,男,31.0,80006
北京,女,40.0,80006
广西 北海市,女,27.0,80006
湖北 武汉市,女,37.0,80005
河北 石家庄市,男,37.0,80005
广东 深圳市,女,28.0,80005
北京,男,33.0,80005
北京,女,28.0,80005
湖北 武汉市,男,36.0,80005
天津,男,25.0,80005
江苏 南京市,女,31.0,80005
湖北 武汉市,女,34.0,80005
重庆,男,29.0,80005
湖南 长沙市,女,33.0,80005
广东 广州市,男,31.0,80004
江苏 常州市,男,32.0,80004
湖北 十堰市,男,33.0,80004
广东 广州市,男,34.0,80004
重庆,男,50.0,80004
河南 郑州市,女,31.0,80004
广西 南宁市,女,25.0,80004
江苏 南京市,男,60.0,80004
上海,女,39.0,80004
四川 泸州市,女,64.0,80004
广东 深圳市,男,25.0,80003
河南 濮阳市,男,36.0,80003
湖北 荆州市,男,27.0,80003
安徽 合肥市,男,36.0,80003
北京,男,27.0,80003
福建 福州市,男,29.0,80003
辽宁 沈阳市,男,28.0,80003
北京,女,36.0,80003
江苏 南京市,男,25.0,80003
江苏 南京市,男,33.0,80003
北京,男,31.0,80003
山西 太原市,女,33.0,80003
北京,女,29.0,80003
辽宁 大连市,男,44.0,80003
河南 郑州市,女,25.0,80002
湖北 荆门市,男,30.0,80002
江苏 无锡市,女,50.0,80002
安徽 蚌埠市,女,25.0,80002
北京,男,40.0,80002
江苏 徐州市,女,24.0,80002
河南 郑州市,男,36.0,80002
辽宁 大连市,男,36.0,80002
四川 成都市,女,25.0,80002
四川 成都市,男,29.0,80002
江苏 无锡市,男,27.0,80002
上海,女,29.0,80002
江苏 无锡市,女,27.0,80002
江苏 淮安市,男,41.0,80002
山东 东营市,男,32.0,80002
山东 济南市,男,46.0,80002
江苏 无锡市,男,29.0,80001
山东 泰安市,男,32.0,80001
四川 成都市,男,37.0,80001
浙江 宁波市,女,28.0,80001
黑龙江 大庆市,女,37.0,80001
上海,男,27.0,80001
辽宁 大连市,男,36.0,80001
四川 成都市,男,28.0,80001
北京,女,34.0,80001
北京,男,31.0,80001
湖北 荆州市,男,33.0,80001
江西 景德镇市,男,39.0,80001
广西 南宁市,女,27.0,80001
广东 广州市,男,35.0,80001
福建 福州市,男,28.0,80001
山东 烟台市,男,33.0,80001
上海,男,52.0,80001
辽宁 大连市,男,30.0,80001
辽宁 大连市,女,37.0,80001
广东 广州市,女,43.0,80001
山西 太原市,男,37.0,80000
江苏 南京市,女,25.0,80000
重庆,女,34.0,80000
河南 南阳市,女,37.0,80000
贵州 贵阳市,女,37.0,80000
上海,女,35.0,80000
四川 成都市,女,28.0,80000
广东 广州市,女,25.0,80000
北京,女,27.0,80000
安徽 合肥市,男,34.0,80000
辽宁 沈阳市,女,28.0,80000
山东 枣庄市,男,28.0,80000
广东 东莞市,男,32.0,80000
广东 广州市,男,37.0,80000
黑龙江 哈尔滨市,女,28.0,80000
山东 泰安市,女,27.0,80000
广东 广州市,女,43.0,80000
天津,男,37.0,80000
黑龙江 哈尔滨市,女,33.0,80000
江苏 南京市,男,28.0,80000
河北 石家庄市,女,37.0,80000
云南 昆明市,女,58.0,80000
广东 广州市,男,37.0,80000
江苏 南京市,男,29.0,80000
浙江 金华市,女,29.0,80000
重庆,男,44.0,80000
福建 龙岩市,男,35.0,80000
河北 石家庄市,女,29.0,80000
山东 济宁市,女,34.0,80000
上海,男,33.0,80000
广东 佛山市,男,32.0,80000
北京,女,36.0,80000
吉林 长春市,男,28.0,80000
广东 广州市,女,28.0,80000
广东 广州市,女,25.0,80000
广东 广州市,女,29.0,80000
江西 南昌市,女,26.0,80000
辽宁 沈阳市,女,29.0,80000
河南 郑州市,男,28.0,80000
北京,男,46.0,80000
河南 郑州市,女,25.0,80000
安徽 六安市,女,23.0,80000
北京,男,35.0,80000
湖北 十堰市,女,38.0,80000
江苏 扬州市,女,41.0,80000
北京,男,32.0,80000
福建 福州市,男,29.0,80000
上海,女,33.0,80000
广东 深圳市,女,32.0,80000
北京,男,33.0,80000
河北 沧州市,女,34.0,80000
江苏 南京市,女,36.0,80000
新疆 乌鲁木齐市,女,35.0,80000
江苏 苏州市,女,33.0,80000
广东 广州市,男,23.0,80000
北京,男,33.0,80000
江西 赣州市,男,23.0,80000
上海,女,33.0,80000
辽宁 抚顺市,女,66.0,80000
辽宁 沈阳市,女,31.0,80000
浙江 宁波市,男,35.0,80000
江苏 常州市,女,35.0,80000
山东 青岛市,女,30.0,80000
广东 清远市,女,51.0,80000
云南 昆明市,男,38.0,80000
江苏 南通市,女,27.0,80000
北京,女,32.0,80000
陕西 西安市,男,33.0,80000
广西 桂林市,男,38.0,80000
江苏 连云港市,女,30.0,80000
天津,女,34.0,80000
辽宁 沈阳市,女,30.0,80000
河北 唐山市,男,49.0,80000
内蒙古 呼和浩特市,女,30.0,80000
江苏 南京市,男,31.0,80000
安徽 合肥市,女,31.0,80000
山东 济南市,男,31.0,80000
上海,女,35.0,80000
上海,男,32.0,80000
安徽 合肥市,男,32.0,80000
辽宁 大连市,女,34.0,80000
吉林 白山市,女,29.0,80000
四川 成都市,女,44.0,80000
上海,女,35.0,80000
上海,女,38.0,80000
北京,女,40.0,80000
辽宁 大连市,男,41.0,80000
湖北 仙桃市,女,47.0,80000
广东 广州市,女,30.0,80000
江西 九江市,女,39.0,80000
吉林 长春市,女,52.0,80000
上海,女,66.0,80000
山西 太原市,男,39.0,80000
辽宁 抚顺市,女,36.0,80000
四川 成都市,女,29.0,80000
江苏 苏州市,男,30.0,80000
广东 广州市,男,30.0,80000
辽宁 大连市,女,26.0,80000
河南 郑州市,女,35.0,80000
广东 广州市,女,76.0,80000
福建 漳州市,男,41.0,80000
河南 郑州市,女,42.0,80000
广东 珠海市,女,46.0,80000
四川 成都市,女,31.0,80000
湖北 黄石市,女,23.0,80000
山东 济南市,女,24.0,80000
上海,女,31.0,80000
广东 广州市,女,45.0,80000
广东 广州市,男,26.0,80000
黑龙江 哈尔滨市,男,29.0,80000
浙江 宁波市,女,38.0,80000
河北 邢台市,男,29.0,80000
江西 南昌市,男,43.0,80000
宁夏 银川市,女,43.0,80000
新疆 乌鲁木齐市,女,42.0,80000
北京,男,27.0,80000
辽宁 辽阳市,男,29.0,80000
海南 海口市,男,40.0,80000
广东 广州市,男,44.0,80000
广东 广州市,女,45.0,80000
上海,男,27.0,80000
北京,男,39.0,79995
福建 厦门市,女,31.0,79879
山东 青岛市,女,27.0,79813
江苏 徐州市,男,30.0,79803
广东 广州市,女,22.0,79781
河北 邯郸市,女,47.0,79781
甘肃 兰州市,女,19.0,79635
广东 广州市,男,25.0,79615
黑龙江 大庆市,女,43.0,79600
福建 宁德市,女,25.0,79591
辽宁 朝阳市,女,29.0,79586
江苏 淮安市,男,58.0,79581
江苏 南京市,男,28.0,79513
山西 太原市,女,26.0,79408
黑龙江 哈尔滨市,男,46.0,79404
广东 广州市,女,32.0,79401
安徽 铜陵市,女,26.0,79377
江苏 无锡市,男,27.0,79361
浙江 嘉兴市,女,46.0,79271
浙江 温州市,女,28.0,79228
重庆,男,29.0,79215
陕西 西安市,女,29.0,79210
江苏 无锡市,男,31.0,79204
江西 南昌市,男,26.0,79203
浙江 温州市,女,28.0,79136
安徽 合肥市,女,34.0,79121
河南 郑州市,男,27.0,79090
江苏 南京市,男,61.0,79081
江苏 南京市,女,32.0,79068
江苏 无锡市,女,29.0,79062
北京,女,32.0,79060
广东 佛山市,男,49.0,79051
江苏 南京市,女,28.0,79047
广东 佛山市,男,29.0,79024
湖北 襄阳市,男,39.0,79024
浙江 杭州市,男,32.0,79012
湖北 武汉市,女,29.0,79010
湖南 长沙市,男,25.0,79004
重庆,女,34.0,79000
广东 深圳市,女,30.0,79000
福建 宁德市,女,27.0,79000
内蒙古 呼和浩特市,男,28.0,78880
浙江 台州市,男,37.0,78835
浙江 杭州市,男,32.0,78801
江西 宜春市,女,32.0,78781
广东 广州市,男,22.0,78766
河南 安阳市,男,28.0,78681
江苏 南通市,男,27.0,78681
上海,女,25.0,78650
重庆,男,34.0,78646
江苏 南京市,女,26.0,78613
陕西 西安市,男,33.0,78545
河南 郑州市,男,36.0,78544
上海,男,34.0,78534
江苏 南京市,男,27.0,78516
福建 厦门市,男,33.0,78502
广东 广州市,男,28.0,78500
福建 福州市,男,25.0,78358
河南 濮阳市,男,26.0,78355
